Date,Years,Months,Lake,Depth,Specie,Value
11/6/2012,2012,11,AMS,Epi,NH4,0.105108169
12/4/2012,2012,12,AMS,Epi,NH4,0.032948276
NaN,2013,1,AMS,Epi,NH4,NaN
NaN,2013,2,AMS,Epi,NH4,NaN
3/19/2013,2013,3,AMS,Epi,NH4,0.04437192
4/2/2013,2013,4,AMS,Epi,NH4,0.040276491
5/14/2013,2013,5,AMS,Epi,NH4,0.136854101
6/12/2013,2013,6,AMS,Epi,NH4,0.146608746
7/9/2013,2013,7,AMS,Epi,NH4,0.104612919
8/6/2013,2013,8,AMS,Epi,NH4,0.075363976
9/3/2013,2013,9,AMS,Epi,NH4,0.064888048
10/1/2013,2013,10,AMS,Epi,NH4,0.081287642
11/14/2013,2013,11,AMS,Epi,NH4,0.166297444
12/9/2013,2013,12,AMS,Epi,NH4,0.169477501
NaN,2014,1,AMS,Epi,NH4,NaN
NaN,2014,2,AMS,Epi,NH4,NaN
3/17/2014,2014,3,AMS,Epi,NH4,0.029243455
4/1/2014,2014,4,AMS,Epi,NH4,0.121897659
5/12/2014,2014,5,AMS,Epi,NH4,0.022100438
6/10/2014,2014,6,AMS,Epi,NH4,0.037453823
7/7/2014,2014,7,AMS,Epi,NH4,0.077974876
8/4/2014,2014,8,AMS,Epi,NH4,0.032565403
9/16/2014,2014,9,AMS,Epi,NH4,0.036087903
10/14/2014,2014,10,AMS,Epi,NH4,0.052168872
11/11/2014,2014,11,AMS,Epi,NH4,0.023785882
12/9/2014,2014,12,AMS,Epi,NH4,0.020712339
NaN,2015,1,AMS,Epi,NH4,NaN
NaN,2015,2,AMS,Epi,NH4,NaN
3/23/2015,2015,3,AMS,Epi,NH4,0.033379692
4/20/2015,2015,4,AMS,Epi,NH4,0.026581686
5/18/2015,2015,5,AMS,Epi,NH4,0.156420378
6/15/2015,2015,6,AMS,Epi,NH4,0.03
7/13/2015,2015,7,AMS,Epi,NH4,0.05
8/10/2015,2015,8,AMS,Epi,NH4,0.037114934
9/7/2015,2015,9,AMS,Epi,NH4,0.03
10/5/2015,2015,10,AMS,Epi,NH4,0.087835742
NaN,2015,11,AMS,Epi,NH4,NaN
12/7/2015,2015,12,AMS,Epi,NH4,0
NaN,2016,1,AMS,Epi,NH4,NaN
NaN,2016,2,AMS,Epi,NH4,NaN
3/14/2016,2016,3,AMS,Epi,NH4,0.020141044
4/18/2016,2016,4,AMS,Epi,NH4,0.159747449
5/3/2016,2016,5,AMS,Epi,NH4,0.019206032
6/13/2016,2016,6,AMS,Epi,NH4,0.135642783
7/11/2016,2016,7,AMS,Epi,NH4,0.030310432
8/8/2016,2016,8,AMS,Epi,NH4,0.011192857
9/5/2016,2016,9,AMS,Epi,NH4,0.069676345
10/17/2016,2016,10,AMS,Epi,NH4,0.040431531
11/7/2016,2016,11,AMS,Epi,NH4,0.25
12/5/2016,2016,12,AMS,Epi,NH4,0.09
NaN,2017,1,AMS,Epi,NH4,NaN
NaN,2017,2,AMS,Epi,NH4,NaN
3/20/2017,2017,3,AMS,Epi,NH4,0.02
4/24/2017,2017,4,AMS,Epi,NH4,0.03
5/29/2017,2017,5,AMS,Epi,NH4,0.065225806
6/26/2017,2017,6,AMS,Epi,NH4,0.08
7/24/2017,2017,7,AMS,Epi,NH4,0.030382691
8/21/2017,2017,8,AMS,Epi,NH4,0.030152168
9/18/2017,2017,9,AMS,Epi,NH4,0.03038309
10/17/2017,2017,10,AMS,Epi,NH4,0.030383489
11/13/2017,2017,11,AMS,Epi,NH4,0.22
12/4/2017,2017,12,AMS,Epi,NH4,0.16
NaN,2018,1,AMS,Epi,NH4,NaN
NaN,2018,2,AMS,Epi,NH4,NaN
NaN,2018,3,AMS,Epi,NH4,NaN
4/24/2018,2018,4,AMS,Epi,NH4,0.19
5/23/2018,2018,5,AMS,Epi,NH4,0.001464433
6/25/2018,2018,6,AMS,Epi,NH4,0.04
7/23/2018,2018,7,AMS,Epi,NH4,0.141032205
8/20/2018,2018,8,AMS,Epi,NH4,0.020417569
9/17/2018,2018,9,AMS,Epi,NH4,0.019555049
10/8/2018,2018,10,AMS,Epi,NH4,0.028403495
11/12/2018,2018,11,AMS,Epi,NH4,0.04
12/3/2018,2018,12,AMS,Epi,NH4,0
NaN,2019,1,AMS,Epi,NH4,NaN
2/25/2019,2019,2,AMS,Epi,NH4,0
3/25/2019,2019,3,AMS,Epi,NH4,0.006771182
4/15/2019,2019,4,AMS,Epi,NH4,0.198602599
5/20/2019,2019,5,AMS,Epi,NH4,0.030300773
6/24/2019,2019,6,AMS,Epi,NH4,0.035740412
7/22/2019,2019,7,AMS,Epi,NH4,0.03036538
8/19/2019,2019,8,AMS,Epi,NH4,0.114946748
9/16/2019,2019,9,AMS,Epi,NH4,0.047697692
10/21/2019,2019,10,AMS,Epi,NH4,0.05
11/18/2019,2019,11,AMS,Epi,NH4,0.189705226
12/9/2019,2019,12,AMS,Epi,NH4,0
1/12/2000,2000,1,AMS,Epi,Chl,15.5
2/9/2000,2000,2,AMS,Epi,Chl,25.5
3/8/2000,2000,3,AMS,Epi,Chl,71.5
4/5/2000,2000,4,AMS,Epi,Chl,69.5
5/3/2000,2000,5,AMS,Epi,Chl,68.66666667
6/14/2000,2000,6,AMS,Epi,Chl,68.5
7/12/2000,2000,7,AMS,Epi,Chl,51
8/9/2000,2000,8,AMS,Epi,Chl,59.5
9/6/2000,2000,9,AMS,Epi,Chl,63.5
10/4/2000,2000,10,AMS,Epi,Chl,87.33333333
11/15/2000,2000,11,AMS,Epi,Chl,22
12/11/2000,2000,12,AMS,Epi,Chl,10
1/10/2001,2001,1,AMS,Epi,Chl,54
2/5/2001,2001,2,AMS,Epi,Chl,82
3/7/2001,2001,3,AMS,Epi,Chl,76
4/4/2001,2001,4,AMS,Epi,Chl,41
5/2/2001,2001,5,AMS,Epi,Chl,46.66666667
6/11/2001,2001,6,AMS,Epi,Chl,59
7/9/2001,2001,7,AMS,Epi,Chl,42
8/6/2001,2001,8,AMS,Epi,Chl,117
9/3/2001,2001,9,AMS,Epi,Chl,249
10/1/2001,2001,10,AMS,Epi,Chl,80.33333333
11/13/2001,2001,11,AMS,Epi,Chl,28.5
NaN,2001,12,AMS,Epi,Chl,NaN
NaN,2002,1,AMS,Epi,Chl,NaN
NaN,2002,2,AMS,Epi,Chl,NaN
3/4/2002,2002,3,AMS,Epi,Chl,37.61723966
4/15/2002,2002,4,AMS,Epi,Chl,38.04429333
5/27/2002,2002,5,AMS,Epi,Chl,47.82264798
6/10/2002,2002,6,AMS,Epi,Chl,48.64374221
7/22/2002,2002,7,AMS,Epi,Chl,82.22954593
8/5/2002,2002,8,AMS,Epi,Chl,34.70339967
9/2/2002,2002,9,AMS,Epi,Chl,58.00733425
10/15/2002,2002,10,AMS,Epi,Chl,NaN
11/11/2002,2002,11,AMS,Epi,Chl,19.09554086
NaN,2002,12,AMS,Epi,Chl,NaN
NaN,2003,1,AMS,Epi,Chl,NaN
2/3/2003,2003,2,AMS,Epi,Chl,28.75424464
3/5/2003,2003,3,AMS,Epi,Chl,61.69975024
3/31/2003,2003,4,AMS,Epi,Chl,69.86675425
5/12/2003,2003,5,AMS,Epi,Chl,41.28889828
6/10/2003,2003,6,AMS,Epi,Chl,71.07499003
NaN,2003,7,AMS,Epi,Chl,NaN
8/18/2003,2003,8,AMS,Epi,Chl,46.10261512
NaN,2003,9,AMS,Epi,Chl,NaN
10/30/2003,2003,10,AMS,Epi,Chl,34.98188048
11/10/2003,2003,11,AMS,Epi,Chl,22.58445209
NaN,2003,12,AMS,Epi,Chl,NaN
NaN,2004,1,AMS,Epi,Chl,NaN
NaN,2004,2,AMS,Epi,Chl,NaN
3/29/2004,2004,3,AMS,Epi,Chl,116.355978
4/13/2004,2004,4,AMS,Epi,Chl,92.56460972
5/10/2004,2004,5,AMS,Epi,Chl,16.23416654
6/21/2004,2004,6,AMS,Epi,Chl,55.40546026
7/5/2004,2004,7,AMS,Epi,Chl,35.14182351
8/2/2004,2004,8,AMS,Epi,Chl,75.78291959
9/13/2004,2004,9,AMS,Epi,Chl,63.85420596
10/11/2004,2004,10,AMS,Epi,Chl,28.48281488
11/4/2004,2004,11,AMS,Epi,Chl,9.360581733
NaN,2004,12,AMS,Epi,Chl,NaN
NaN,2005,1,AMS,Epi,Chl,NaN
NaN,2005,2,AMS,Epi,Chl,NaN
NaN,2005,3,AMS,Epi,Chl,NaN
4/4/2005,2005,4,AMS,Epi,Chl,126.762968
5/2/2005,2005,5,AMS,Epi,Chl,24.34887809
6/13/2005,2005,6,AMS,Epi,Chl,36.37317664
7/11/2005,2005,7,AMS,Epi,Chl,32.26807924
8/8/2005,2005,8,AMS,Epi,Chl,52.65775174
9/5/2005,2005,9,AMS,Epi,Chl,36.63804613
10/4/2005,2005,10,AMS,Epi,Chl,35.41687846
11/2/2005,2005,11,AMS,Epi,Chl,5.959355354
NaN,2005,12,AMS,Epi,Chl,NaN
NaN,2006,1,AMS,Epi,Chl,NaN
NaN,2006,2,AMS,Epi,Chl,NaN
NaN,2006,3,AMS,Epi,Chl,NaN
NaN,2006,4,AMS,Epi,Chl,NaN
5/15/2006,2006,5,AMS,Epi,Chl,16.62806547
6/19/2006,2006,6,AMS,Epi,Chl,93.17305002
7/10/2006,2006,7,AMS,Epi,Chl,52.37847505
8/7/2006,2006,8,AMS,Epi,Chl,69.76031221
9/4/2006,2006,9,AMS,Epi,Chl,106.4489153
10/4/2006,2006,10,AMS,Epi,Chl,59.63693369
11/27/2006,2006,11,AMS,Epi,Chl,NaN
NaN,2006,12,AMS,Epi,Chl,NaN
NaN,2007,1,AMS,Epi,Chl,NaN
NaN,2007,2,AMS,Epi,Chl,NaN
3/19/2007,2007,3,AMS,Epi,Chl,79.97815907
4/16/2007,2007,4,AMS,Epi,Chl,66.73721151
5/14/2007,2007,5,AMS,Epi,Chl,46.48609982
6/11/2007,2007,6,AMS,Epi,Chl,69.76901206
7/9/2007,2007,7,AMS,Epi,Chl,111.2841016
8/6/2007,2007,8,AMS,Epi,Chl,49.1025608
9/3/2007,2007,9,AMS,Epi,Chl,67.40118562
10/29/2007,2007,10,AMS,Epi,Chl,23.40155771
11/26/2007,2007,11,AMS,Epi,Chl,5
NaN,2007,12,AMS,Epi,Chl,NaN
NaN,2008,1,AMS,Epi,Chl,NaN
NaN,2008,2,AMS,Epi,Chl,NaN
NaN,2008,3,AMS,Epi,Chl,NaN
4/14/2008,2008,4,AMS,Epi,Chl,43.29415374
5/13/2008,2008,5,AMS,Epi,Chl,13.03251929
6/9/2008,2008,6,AMS,Epi,Chl,50.12023986
7/7/2008,2008,7,AMS,Epi,Chl,93.62954726
8/4/2008,2008,8,AMS,Epi,Chl,61.48234423
9/1/2008,2008,9,AMS,Epi,Chl,56.97270407
10/27/2008,2008,10,AMS,Epi,Chl,17.95592607
11/24/2008,2008,11,AMS,Epi,Chl,26.98825728
12/15/2008,2008,12,AMS,Epi,Chl,52.20721148
NaN,2009,1,AMS,Epi,Chl,NaN
NaN,2009,2,AMS,Epi,Chl,NaN
3/16/2009,2009,3,AMS,Epi,Chl,44.23756506
4/14/2009,2009,4,AMS,Epi,Chl,15.01757037
5/11/2009,2009,5,AMS,Epi,Chl,24.34942696
6/8/2009,2009,6,AMS,Epi,Chl,115.6584298
7/6/2009,2009,7,AMS,Epi,Chl,64.5311543
8/3/2009,2009,8,AMS,Epi,Chl,86.57206716
8/31/2009,2009,9,AMS,Epi,Chl,72.26388314
10/26/2009,2009,10,AMS,Epi,Chl,44.81281481
11/23/2009,2009,11,AMS,Epi,Chl,102.014417
12/14/2009,2009,12,AMS,Epi,Chl,52.07051124
NaN,2010,1,AMS,Epi,Chl,NaN
NaN,2010,2,AMS,Epi,Chl,NaN
NaN,2010,3,AMS,Epi,Chl,NaN
4/19/2010,2010,4,AMS,Epi,Chl,3
5/17/2010,2010,5,AMS,Epi,Chl,43.52807643
6/14/2010,2010,6,AMS,Epi,Chl,45.93552433
7/12/2010,2010,7,AMS,Epi,Chl,11.10868574
8/9/2010,2010,8,AMS,Epi,Chl,351.9998193
9/6/2010,2010,9,AMS,Epi,Chl,44.45450302
10/4/2010,2010,10,AMS,Epi,Chl,17.9268497
11/2/2010,2010,11,AMS,Epi,Chl,41.92625067
12/6/2010,2010,12,AMS,Epi,Chl,NaN
NaN,2011,1,AMS,Epi,Chl,NaN
NaN,2011,2,AMS,Epi,Chl,NaN
3/14/2011,2011,3,AMS,Epi,Chl,14
4/12/2011,2011,4,AMS,Epi,Chl,2
5/3/2011,2011,5,AMS,Epi,Chl,16.5
5/31/2011,2011,6,AMS,Epi,Chl,19.66666667
7/18/2011,2011,7,AMS,Epi,Chl,83
8/2/2011,2011,8,AMS,Epi,Chl,68.66666667
9/5/2011,2011,9,AMS,Epi,Chl,41.5
10/4/2011,2011,10,AMS,Epi,Chl,39.5
11/7/2011,2011,11,AMS,Epi,Chl,29
12/5/2011,2011,12,AMS,Epi,Chl,53.5
NaN,2012,1,AMS,Epi,Chl,NaN
NaN,2012,2,AMS,Epi,Chl,NaN
3/19/2012,2012,3,AMS,Epi,Chl,43
4/10/2012,2012,4,AMS,Epi,Chl,26
5/7/2012,2012,5,AMS,Epi,Chl,13
6/4/2012,2012,6,AMS,Epi,Chl,45.5
7/2/2012,2012,7,AMS,Epi,Chl,100.6666667
8/14/2012,2012,8,AMS,Epi,Chl,130
9/11/2012,2012,9,AMS,Epi,Chl,82.5
10/9/2012,2012,10,AMS,Epi,Chl,65.5
11/6/2012,2012,11,AMS,Epi,Chl,20
12/4/2012,2012,12,AMS,Epi,Chl,26
NaN,2013,1,AMS,Epi,Chl,NaN
NaN,2013,2,AMS,Epi,Chl,NaN
3/19/2013,2013,3,AMS,Epi,Chl,30
4/2/2013,2013,4,AMS,Epi,Chl,42
5/14/2013,2013,5,AMS,Epi,Chl,24
6/12/2013,2013,6,AMS,Epi,Chl,37
7/9/2013,2013,7,AMS,Epi,Chl,41
8/6/2013,2013,8,AMS,Epi,Chl,36
9/3/2013,2013,9,AMS,Epi,Chl,57.5
10/1/2013,2013,10,AMS,Epi,Chl,36
11/14/2013,2013,11,AMS,Epi,Chl,9.5
12/9/2013,2013,12,AMS,Epi,Chl,7
NaN,2014,1,AMS,Epi,Chl,NaN
NaN,2014,2,AMS,Epi,Chl,NaN
3/17/2014,2014,3,AMS,Epi,Chl,36
4/1/2014,2014,4,AMS,Epi,Chl,10
5/12/2014,2014,5,AMS,Epi,Chl,20.5
6/10/2014,2014,6,AMS,Epi,Chl,17
7/7/2014,2014,7,AMS,Epi,Chl,35.5
8/4/2014,2014,8,AMS,Epi,Chl,28.5
9/16/2014,2014,9,AMS,Epi,Chl,26.5
10/14/2014,2014,10,AMS,Epi,Chl,18.5
11/11/2014,2014,11,AMS,Epi,Chl,26.5
12/9/2014,2014,12,AMS,Epi,Chl,34.5
NaN,2015,1,AMS,Epi,Chl,NaN
NaN,2015,2,AMS,Epi,Chl,NaN
3/23/2015,2015,3,AMS,Epi,Chl,62
4/20/2015,2015,4,AMS,Epi,Chl,21
5/18/2015,2015,5,AMS,Epi,Chl,6
6/15/2015,2015,6,AMS,Epi,Chl,27
7/13/2015,2015,7,AMS,Epi,Chl,31
8/10/2015,2015,8,AMS,Epi,Chl,103
9/7/2015,2015,9,AMS,Epi,Chl,69
10/5/2015,2015,10,AMS,Epi,Chl,9.5
NaN,2015,11,AMS,Epi,Chl,NaN
12/7/2015,2015,12,AMS,Epi,Chl,21
NaN,2016,1,AMS,Epi,Chl,NaN
NaN,2016,2,AMS,Epi,Chl,NaN
3/14/2016,2016,3,AMS,Epi,Chl,14
4/18/2016,2016,4,AMS,Epi,Chl,5
5/3/2016,2016,5,AMS,Epi,Chl,36
6/13/2016,2016,6,AMS,Epi,Chl,41
7/11/2016,2016,7,AMS,Epi,Chl,19
8/8/2016,2016,8,AMS,Epi,Chl,199
9/5/2016,2016,9,AMS,Epi,Chl,102
10/17/2016,2016,10,AMS,Epi,Chl,69
11/7/2016,2016,11,AMS,Epi,Chl,5
12/5/2016,2016,12,AMS,Epi,Chl,5
NaN,2017,1,AMS,Epi,Chl,NaN
NaN,2017,2,AMS,Epi,Chl,NaN
3/20/2017,2017,3,AMS,Epi,Chl,25
4/24/2017,2017,4,AMS,Epi,Chl,7
5/29/2017,2017,5,AMS,Epi,Chl,35
6/26/2017,2017,6,AMS,Epi,Chl,38
7/24/2017,2017,7,AMS,Epi,Chl,17
8/21/2017,2017,8,AMS,Epi,Chl,23
9/18/2017,2017,9,AMS,Epi,Chl,35
10/17/2017,2017,10,AMS,Epi,Chl,17
11/13/2017,2017,11,AMS,Epi,Chl,3
12/4/2017,2017,12,AMS,Epi,Chl,6
NaN,2018,1,AMS,Epi,Chl,NaN
NaN,2018,2,AMS,Epi,Chl,NaN
NaN,2018,3,AMS,Epi,Chl,NaN
4/24/2018,2018,4,AMS,Epi,Chl,3
5/23/2018,2018,5,AMS,Epi,Chl,49
6/25/2018,2018,6,AMS,Epi,Chl,37
7/23/2018,2018,7,AMS,Epi,Chl,29
8/20/2018,2018,8,AMS,Epi,Chl,42
9/17/2018,2018,9,AMS,Epi,Chl,80
10/8/2018,2018,10,AMS,Epi,Chl,43
11/12/2018,2018,11,AMS,Epi,Chl,15
12/3/2018,2018,12,AMS,Epi,Chl,18
NaN,2019,1,AMS,Epi,Chl,NaN
2/25/2019,2019,2,AMS,Epi,Chl,42
3/25/2019,2019,3,AMS,Epi,Chl,32
4/15/2019,2019,4,AMS,Epi,Chl,6
5/20/2019,2019,5,AMS,Epi,Chl,7
6/24/2019,2019,6,AMS,Epi,Chl,27
7/22/2019,2019,7,AMS,Epi,Chl,56
8/19/2019,2019,8,AMS,Epi,Chl,72
9/16/2019,2019,9,AMS,Epi,Chl,34
10/21/2019,2019,10,AMS,Epi,Chl,29
11/18/2019,2019,11,AMS,Epi,Chl,6
12/9/2019,2019,12,AMS,Epi,Chl,18
1/12/2000,2000,1,AMS,Epi,SiO2,6.65
2/9/2000,2000,2,AMS,Epi,SiO2,3.1
3/8/2000,2000,3,AMS,Epi,SiO2,4.15
4/5/2000,2000,4,AMS,Epi,SiO2,3.25
5/3/2000,2000,5,AMS,Epi,SiO2,1.866666667
6/14/2000,2000,6,AMS,Epi,SiO2,2.55
7/12/2000,2000,7,AMS,Epi,SiO2,3.3
8/9/2000,2000,8,AMS,Epi,SiO2,5.25
9/6/2000,2000,9,AMS,Epi,SiO2,5.9
10/4/2000,2000,10,AMS,Epi,SiO2,6.333333333
11/15/2000,2000,11,AMS,Epi,SiO2,6.3
12/11/2000,2000,12,AMS,Epi,SiO2,5.3
1/10/2001,2001,1,AMS,Epi,SiO2,5.5
2/5/2001,2001,2,AMS,Epi,SiO2,5
3/7/2001,2001,3,AMS,Epi,SiO2,3.2
4/4/2001,2001,4,AMS,Epi,SiO2,4.9
5/2/2001,2001,5,AMS,Epi,SiO2,0.533333333
6/11/2001,2001,6,AMS,Epi,SiO2,3
7/9/2001,2001,7,AMS,Epi,SiO2,5.7
8/6/2001,2001,8,AMS,Epi,SiO2,7.45
9/3/2001,2001,9,AMS,Epi,SiO2,7.35
10/1/2001,2001,10,AMS,Epi,SiO2,4.266666667
11/13/2001,2001,11,AMS,Epi,SiO2,1.75
NaN,2001,12,AMS,Epi,SiO2,NaN
NaN,2002,1,AMS,Epi,SiO2,NaN
NaN,2002,2,AMS,Epi,SiO2,NaN
3/4/2002,2002,3,AMS,Epi,SiO2,4.23301355
4/15/2002,2002,4,AMS,Epi,SiO2,1.330494883
5/27/2002,2002,5,AMS,Epi,SiO2,1.504840678
6/10/2002,2002,6,AMS,Epi,SiO2,2.244256762
7/22/2002,2002,7,AMS,Epi,SiO2,0.664014762
8/5/2002,2002,8,AMS,Epi,SiO2,2.706991301
9/2/2002,2002,9,AMS,Epi,SiO2,5.217228251
10/15/2002,2002,10,AMS,Epi,SiO2,6.003613268
11/11/2002,2002,11,AMS,Epi,SiO2,7.433580682
NaN,2002,12,AMS,Epi,SiO2,NaN
NaN,2003,1,AMS,Epi,SiO2,NaN
2/3/2003,2003,2,AMS,Epi,SiO2,7.150336273
3/5/2003,2003,3,AMS,Epi,SiO2,5.516803667
3/31/2003,2003,4,AMS,Epi,SiO2,2.844122602
5/12/2003,2003,5,AMS,Epi,SiO2,2.652717274
6/10/2003,2003,6,AMS,Epi,SiO2,6.493585186
NaN,2003,7,AMS,Epi,SiO2,NaN
8/18/2003,2003,8,AMS,Epi,SiO2,10.53317421
NaN,2003,9,AMS,Epi,SiO2,NaN
10/30/2003,2003,10,AMS,Epi,SiO2,8.954318365
11/10/2003,2003,11,AMS,Epi,SiO2,7.778062155
NaN,2003,12,AMS,Epi,SiO2,NaN
NaN,2004,1,AMS,Epi,SiO2,NaN
NaN,2004,2,AMS,Epi,SiO2,NaN
3/29/2004,2004,3,AMS,Epi,SiO2,0
4/13/2004,2004,4,AMS,Epi,SiO2,0.15
5/10/2004,2004,5,AMS,Epi,SiO2,1.401587666
6/21/2004,2004,6,AMS,Epi,SiO2,0.727377696
7/5/2004,2004,7,AMS,Epi,SiO2,1.603768737
8/2/2004,2004,8,AMS,Epi,SiO2,1.666253796
9/13/2004,2004,9,AMS,Epi,SiO2,4.398350546
10/11/2004,2004,10,AMS,Epi,SiO2,5.398211347
11/4/2004,2004,11,AMS,Epi,SiO2,6.055733848
NaN,2004,12,AMS,Epi,SiO2,NaN
NaN,2005,1,AMS,Epi,SiO2,NaN
NaN,2005,2,AMS,Epi,SiO2,NaN
NaN,2005,3,AMS,Epi,SiO2,NaN
4/4/2005,2005,4,AMS,Epi,SiO2,5.3
5/2/2005,2005,5,AMS,Epi,SiO2,2.013239422
6/13/2005,2005,6,AMS,Epi,SiO2,3.7
7/11/2005,2005,7,AMS,Epi,SiO2,6.550026182
8/8/2005,2005,8,AMS,Epi,SiO2,1.247866292
9/5/2005,2005,9,AMS,Epi,SiO2,1.838119237
10/4/2005,2005,10,AMS,Epi,SiO2,0.5
11/2/2005,2005,11,AMS,Epi,SiO2,1.3
NaN,2005,12,AMS,Epi,SiO2,NaN
NaN,2006,1,AMS,Epi,SiO2,NaN
NaN,2006,2,AMS,Epi,SiO2,NaN
NaN,2006,3,AMS,Epi,SiO2,NaN
NaN,2006,4,AMS,Epi,SiO2,NaN
5/15/2006,2006,5,AMS,Epi,SiO2,0.5
6/19/2006,2006,6,AMS,Epi,SiO2,0.751849439
7/10/2006,2006,7,AMS,Epi,SiO2,0.310322047
8/7/2006,2006,8,AMS,Epi,SiO2,0.5
9/4/2006,2006,9,AMS,Epi,SiO2,0.89669439
10/4/2006,2006,10,AMS,Epi,SiO2,1.497798763
11/27/2006,2006,11,AMS,Epi,SiO2,2.937173911
NaN,2006,12,AMS,Epi,SiO2,NaN
NaN,2007,1,AMS,Epi,SiO2,NaN
NaN,2007,2,AMS,Epi,SiO2,NaN
3/19/2007,2007,3,AMS,Epi,SiO2,2.854864717
4/16/2007,2007,4,AMS,Epi,SiO2,0
5/14/2007,2007,5,AMS,Epi,SiO2,1.896924566
6/11/2007,2007,6,AMS,Epi,SiO2,0.464795766
7/9/2007,2007,7,AMS,Epi,SiO2,0.2
8/6/2007,2007,8,AMS,Epi,SiO2,0.3
9/3/2007,2007,9,AMS,Epi,SiO2,2.903139525
10/29/2007,2007,10,AMS,Epi,SiO2,4.031991164
11/26/2007,2007,11,AMS,Epi,SiO2,6.2
NaN,2007,12,AMS,Epi,SiO2,NaN
NaN,2008,1,AMS,Epi,SiO2,NaN
NaN,2008,2,AMS,Epi,SiO2,NaN
NaN,2008,3,AMS,Epi,SiO2,NaN
4/14/2008,2008,4,AMS,Epi,SiO2,1.805560348
5/13/2008,2008,5,AMS,Epi,SiO2,1.044162518
6/9/2008,2008,6,AMS,Epi,SiO2,5.3
7/7/2008,2008,7,AMS,Epi,SiO2,0.493734777
8/4/2008,2008,8,AMS,Epi,SiO2,2.3
9/1/2008,2008,9,AMS,Epi,SiO2,2.247786423
10/27/2008,2008,10,AMS,Epi,SiO2,2.4
11/24/2008,2008,11,AMS,Epi,SiO2,2.9
12/15/2008,2008,12,AMS,Epi,SiO2,2.7
NaN,2009,1,AMS,Epi,SiO2,NaN
NaN,2009,2,AMS,Epi,SiO2,NaN
3/16/2009,2009,3,AMS,Epi,SiO2,5.5
4/14/2009,2009,4,AMS,Epi,SiO2,0.503027245
5/11/2009,2009,5,AMS,Epi,SiO2,1.6
6/8/2009,2009,6,AMS,Epi,SiO2,0.9
7/6/2009,2009,7,AMS,Epi,SiO2,0.945456383
8/3/2009,2009,8,AMS,Epi,SiO2,4.4
8/31/2009,2009,9,AMS,Epi,SiO2,10.06891212
10/26/2009,2009,10,AMS,Epi,SiO2,11
11/23/2009,2009,11,AMS,Epi,SiO2,7.691546525
12/14/2009,2009,12,AMS,Epi,SiO2,7.325360426
NaN,2010,1,AMS,Epi,SiO2,NaN
NaN,2010,2,AMS,Epi,SiO2,NaN
NaN,2010,3,AMS,Epi,SiO2,NaN
4/19/2010,2010,4,AMS,Epi,SiO2,2.939523005
5/17/2010,2010,5,AMS,Epi,SiO2,NaN
6/14/2010,2010,6,AMS,Epi,SiO2,NaN
7/12/2010,2010,7,AMS,Epi,SiO2,NaN
8/9/2010,2010,8,AMS,Epi,SiO2,NaN
9/6/2010,2010,9,AMS,Epi,SiO2,NaN
10/4/2010,2010,10,AMS,Epi,SiO2,NaN
11/2/2010,2010,11,AMS,Epi,SiO2,NaN
12/6/2010,2010,12,AMS,Epi,SiO2,NaN
NaN,2011,1,AMS,Epi,SiO2,NaN
NaN,2011,2,AMS,Epi,SiO2,NaN
3/14/2011,2011,3,AMS,Epi,SiO2,NaN
4/12/2011,2011,4,AMS,Epi,SiO2,2.4
5/3/2011,2011,5,AMS,Epi,SiO2,2.961587903
5/31/2011,2011,6,AMS,Epi,SiO2,2.159572237
7/18/2011,2011,7,AMS,Epi,SiO2,3.013708537
8/2/2011,2011,8,AMS,Epi,SiO2,5.003890037
9/5/2011,2011,9,AMS,Epi,SiO2,7.998519409
10/4/2011,2011,10,AMS,Epi,SiO2,5.462773681
11/7/2011,2011,11,AMS,Epi,SiO2,5.724780756
12/5/2011,2011,12,AMS,Epi,SiO2,5.049209707
NaN,2012,1,AMS,Epi,SiO2,NaN
NaN,2012,2,AMS,Epi,SiO2,NaN
3/19/2012,2012,3,AMS,Epi,SiO2,3.891883158
4/10/2012,2012,4,AMS,Epi,SiO2,2.211759622
5/7/2012,2012,5,AMS,Epi,SiO2,2.785303288
6/4/2012,2012,6,AMS,Epi,SiO2,4.467004196
7/2/2012,2012,7,AMS,Epi,SiO2,7.042854912
8/14/2012,2012,8,AMS,Epi,SiO2,0.656985643
9/11/2012,2012,9,AMS,Epi,SiO2,1.005466219
10/9/2012,2012,10,AMS,Epi,SiO2,1.072125337
11/6/2012,2012,11,AMS,Epi,SiO2,1.523797131
12/4/2012,2012,12,AMS,Epi,SiO2,2.127930992
NaN,2013,1,AMS,Epi,SiO2,NaN
NaN,2013,2,AMS,Epi,SiO2,NaN
3/19/2013,2013,3,AMS,Epi,SiO2,3.481836646
4/2/2013,2013,4,AMS,Epi,SiO2,1.403066567
5/14/2013,2013,5,AMS,Epi,SiO2,1.116440308
6/12/2013,2013,6,AMS,Epi,SiO2,2.990504626
7/9/2013,2013,7,AMS,Epi,SiO2,1.350189785
8/6/2013,2013,8,AMS,Epi,SiO2,2.14422486
9/3/2013,2013,9,AMS,Epi,SiO2,3.159285378
10/1/2013,2013,10,AMS,Epi,SiO2,0.971190323
11/14/2013,2013,11,AMS,Epi,SiO2,2.784578205
12/9/2013,2013,12,AMS,Epi,SiO2,2.929042459
NaN,2014,1,AMS,Epi,SiO2,NaN
